"claim_id","claim","status","source_id","locator","retrieval_date","supports_page","notes"
"DMM-011","Nair states that the initial v-/b- alternation cannot be considered a valid phonological isogloss for subgrouping North Dravidian, as it is not a shared innovation among these subgroups, and that in North Dravidian it may be a typologically motivated change due to western and eastern Middle Indo-Aryan convergence, a contact explanation Nair attributes to Krishnamurti and says is upheld by others.","PROVISIONAL","SRC-067","Nair, Initial v-/b- change in Dravidian, 2003; abstract as returned by SRC-053, points (i), (ii) and (v). No page locator; the article was not opened.","2026-09-07","","A named North Dravidian phonological isogloss being withdrawn, in a source that attributes the contact reading to Krishnamurti himself. This bears directly on HOLD-004 item 1: it does not tell us what the North Dravidian innovations ARE, but it removes one that has been used, and it does so on the ground that the change is areal rather than inherited - which is the same distinction DMI-002 raises about the lexical evidence."
"DMM-012","McAlpin states that since an adequate description of Brahui became available, no serious scholar has denied that a valid genetic connection exists between Brahui and the Dravidian languages of South Asia, and that the problem is in the details; and that his 2003 paper explores the phonology which connects Brahui with Kurux and Malto and proposes a new solution.","PROVISIONAL","SRC-065","McAlpin, Velars, Uvulars, and the North Dravidian Hypothesis, Journal of the American Oriental Society, 2003; abstract as returned by SRC-053. No page locator; the article was not opened.","2026-09-07","","This settles the direction of DMB-023, which recorded that nothing was known here about what McAlpin argued and that no inference from the title 'Is Brahui Really Dravidian?' was licensed. The answer is that the question is about the nature of the connection, not its existence. What the 'new solution' is remains unknown here. It also confirms that a PHONOLOGICAL case connecting Brahui to Kurux and Malto is argued in the literature - the case this unit's lexical instrument cannot see."
"DMM-013","Kolipakam et al. report a Bayesian phylogenetic analysis of cognate-coded Dravidian lexical data elicited first-hand from native speakers, dating the family to approximately 4,500 years, recovering the four main branches (North, Central, South I, South II) while finding that the placement of languages within them diverges from previous classifications, and reporting considerable uncertainty with regard to the relationships between the main branches.","PROVISIONAL","SRC-068","Kolipakam et al., A Bayesian phylogenetic study of the Dravidian language family, Royal Society Open Science, 2018; abstract as returned by SRC-053. No page locator; the article was not opened.","2026-09-07","","This is the paper the DravLex dataset measured in PR #16 was published with, so it and DravLex are one source (DEP-015). Its own stated conclusion agrees with what PR #16 measured from its data without having read it. The 4,500-year figure is a lexical-clock estimate on this dataset and is NOT used here as a date for anything: it dates a model fitted to wordlists, and the four-histories separation forbids reading it as a date for speakers, for a polity or for an ancestry."
"DMM-014","Spooner states that the Baloch, speaking a language classified as Northwest Iranian, are generally thought to have arrived from the northwest in what is now southeastern Iran and western Pakistan in waves between 1000 and 1500 AD.","PROVISIONAL","SRC-060","Spooner, Balochi: Towards a Biography of the Language, chapter 10 of an edited volume, 2012; abstract as returned by SRC-053. No page locator; the chapter was not opened.","2026-09-07","","This is the ONE dated statement of Balochi expansion chronology reached in this session from a linguist-authored source, and it is the answer to the owner's instruction to probe for one. Two things are on its face and both are recorded rather than smoothed away. It is hedged - 'generally thought' - so it reports a consensus rather than evidencing a date. And 'in waves between 1000 and 1500 AD' is a 500-year window, not a date. What it establishes is that the expansion is placed in the medieval and early modern period by the field, on grounds this session has not seen."
"DMM-015","Badalkhan states that in the fifteenth century the Rind and Lashar tribes, with many other Baloch tribes, migrated from western Makran, forming the first unified Baloch confederacy; that Mir Chakar Khan Rind ruled from Sibi from 1487 to 1511; and that the fifteenth and sixteenth centuries are the heroic age of Balochistan and the classical period of Balochi literature.","PROVISIONAL","SRC-061","Badalkhan, 'Lord of the Iron Bow', Oral Tradition, 2005; first-page extract as returned by SRC-053, citing Qizalbash 1979:19 and Harrison 1981:12 for the dates. Those works were not opened.","2026-09-07","","Filed under POLITICAL AND TRIBAL IDENTITY, not language history, and the separation is doing work here. This is the tightest chronology retrieved in this unit - a named ruler with regnal dates - and it is the one most likely to be misread as dating the language. It dates a confederacy and a literary period. A tribal confederacy forming in the fifteenth century is compatible with Balochi having been spoken in the region long before, and with its having arrived with that confederacy; this row does not choose."
"DMM-016","Korn states that the layers of loanwords in the Balochi lexicon show continuing influence of Persian from the earliest times to the present day, relationships to Kurdish, Pashto and Brahui, and, particularly in the field of kinship terminology, intense contact with speakers of Modern Indic languages; and that the predecessor of contemporary Balochi seems to have been a dialect rather similar to Parthian but differing from it in a number of details.","PROVISIONAL","SRC-062","Korn, Towards a Historical Grammar of Balochi, 2005; abstract as returned by SRC-053. The book was not opened; no page locator, no stratum boundaries, no counts.","2026-09-07","","The load-bearing source for the Balochi contact layer, and it was not read. What the abstract gives is the SHAPE of the answer - that the layers are stratified, that Persian influence is continuous rather than datable to one event, that Brahui is among the languages Balochi is in a relationship with, and that Indic contact concentrates in kinship terms. What it does not give is which words, in which stratum, at what date, or in which direction. Without that, no Balochi loan stratum in Brahui is measurable here. HOLD-005."
"DMM-017","Cathcart shows that Kurdish and Balochi display transitional behaviour between Northwest and Southwest Iranian: they appear to participate in the change *cu > s with Southwest Iranian but not in *th > h or *dz > d, and they cannot be placed in the Southwest Iranian group. The paper's argument is that irregularity in West Iranian is not reducible to lexical borrowing from Persian, and that speakers in heavy multilingualism imposing pronunciations from one language onto cognates in another is a documented alternative mechanism.","VERIFIED","SRC-072","Cathcart, Dialectal Layers in West Iranian, Transactions of the Philological Society 120(1), 2022, 1-31, DOI 10.1111/1467-968X.12225, open access; full-text chunks 0008 and 0019 of 35 retrieved through SRC-054, section 'West Iranian historical phonology'","2026-09-07","","The only source in this unit retrieved as full text with a resolvable DOI, which is why it is the only PROVISIONAL-free row among the publications. It bears on domain M twice over. It places Balochi in West Iranian without settling a date. And its mechanism argument matters for what contact to expect (§4.M): if irregularity arises from multilingual speakers imposing pronunciations across cognates rather than from lexical borrowing, then the Brahui-Balochi relationship should be looked for in sound substitution as well as in wordlists. It says nothing about Brahui and nothing about dates."
"DMM-018","A semantic full-text search for the chronology of Balochi migration and expansion, put to a major multidisciplinary journal corpus, returned 8 passages across 5 articles, of which 5 passages from 3 articles are HLA and mitochondrial DNA population genetics and none is a linguistic or historical chronology. A parallel search for the phonological and morphological innovations defining North Dravidian returned 15 passages across 10 articles, of which 6 passages from 4 articles are HLA population genetics.","VERIFIED","SRC-054","Scholar Gateway semanticSearch, both queries, 2026-09-07T04:29Z; article DOIs 10.1034/j.1399-0039.2002.590606.x, 10.1034/j.1399-0039.2003.00049.x, 10.1111/j.1399-0039.2004.00302.x, 10.1111/j.1399-0039.2004.00244.x, 10.1111/ahg.12544","2026-09-07","","A measurement of the retrievable record, not of Brahui. Two questions posed in strictly linguistic terms returned population genetics as the plurality of full-text matches. This is the trap constitution §4.M names - living people used as linguistic fossils - showing up as a property of what is easy to retrieve, before any analyst has made a mistake. It is recorded so that the shape of this unit's evidence base is visible in it, and it is the reason DMM-020 is filed the way it is."
"DMM-019","Smirnitskaya reports that many Brahui kinship terms, such as those for father, grandfather and aunt, are borrowings, while the majority of other terms are of Dravidian origin, including those for mother, brother, grandmother and mother's brother; names the donor languages as Persian and particularly neighbouring Balochi, both Iranian, and Punjabi and Sindhi, Indo-Aryan; and reports that the modern Brahui system is of the linear type, with only semantic traces of the bifurcate-merging Dravidian type.","PROVISIONAL","SRC-070","Smirnitskaya, Brahui language kinship system in terms of the typology of semantic transitions, Etnografia, 2020; abstract as returned by SRC-053. No page locator, no item list and no counts; the article was not opened.","2026-09-07","","The only retrieved source that states a STRATIFIED result for Brahui contact vocabulary rather than asserting convergence in general, and it is stratified in a specific and testable direction: affinal and senior-generation terms borrowed, consanguineal and core terms retained. Both the Iranian and the Indo-Aryan contact layers §4.M asks about are named in one place. No rate is measurable from an abstract, so this cannot be turned into a percentage; it is recorded as a shape, and the shape is what a later measurement would test."
"DMM-020","Singh et al. report the first genetic study to test the Brahui against Kurukh-Malto speakers rather than against southern Dravidian populations, and state that their extensive statistical analyses found no signal of an Oraon-related ancestry in Brahui, offering loss of the signal through extensive admixture with neighbouring populations as one possible explanation.","PROVISIONAL","SRC-069","Singh et al., Brahui and Oraon: Tracing the Northern Dravidian genetic link back to Balochistan, Human Population Genetics and Genomics, 2025; abstract as returned by SRC-053. No page locator; the article was not opened.","2026-09-07","","Filed strictly under SPEAKER ANCESTRY. Under the owner's instruction and constitution §4.M this row may not be read as evidence about the North Dravidian node in either direction, and the temptation runs both ways: a null result here is not support for Brahui being unrelated to Kurukh and Malto, and the authors' own admixture-loss explanation is not support for it being related. Modern genetics does not date a language and does not subgroup one. See BF-008, where letting this row inform DMM-003 was the specific failure guarded against."
"DMM-021","Emeneau states that Bray's work of 1909 and 1934 on Brahui could not help but be used to the full by Burrow and himself in their 35 years of work on Dravidian etymologies, and that his own contact with Brahui speakers was no more than eight hours, at the Chanhu-daro excavation early in 1936.","PROVISIONAL","SRC-071","Emeneau, Brahui etymologies and phonetic developments: new items, Bulletin of the School of Oriental and African Studies, 1997; first-page extract as returned by SRC-053, opening paragraph. The article was not opened beyond that.","2026-09-07","","An archive-audit measurement in the author's own words, and the most consequential single fact retrieved in this unit. The Brahui data underlying DEDR, Emeneau 1962 and Emeneau 1997 is one body: Bray, plus eight hours. This is why DEP-011 exists and why DMM-001 to DMM-005 measure how Burrow and Emeneau distributed Bray's lexicon rather than measuring Brahui. It is a statement about the archive, not a criticism of Emeneau, who is the one who recorded it."
"DMM-022","Ahmed et al. record that mention of the Baloch in ancient and historical literature is random, sporadic and abstract in form, context and content, so that it is hard to construct a chronological history of the Baloch from ancient accounts; and list the nineteenth-century origin theories by author - Pottinger 1816 Turkmen, Rawlinson 1873 Chaldean or Semitic, Bellew 1874 Rajput, Dames 1904 Aryan.","PROVISIONAL","SRC-077","Ahmed et al., The History of Baloch and Balochistan: A Critical Appraisal, South Asian Studies, 2017; first-page extract as returned by SRC-053. The article was not opened beyond that.","2026-09-07","","Recorded as historiography, and the four nineteenth-century attributions are listed rather than adopted - four incompatible racial-ethnic origins proposed for one people within ninety years, which is a fact about the classifying tradition rather than about the Baloch. The load-bearing part for this unit is the first clause: the pre-modern documentary record on the Baloch is thin, and this is stated by authors working within Baloch historiography rather than inferred here."
