"claim_id","claim","status","source_id","locator","retrieval_date","supports_page","notes"
"DMB-011","Brahui's nearest attested Dravidian neighbour is KOLAMI, at 1,561.5 km. Kurukh is 2,038.1 km away and Malto 2,139.2 km. Geography does not group Brahui with the two other conventionally North Dravidian languages: on distance alone, Brahui's closest relatives-by-proximity are Central Dravidian.","VERIFIED","SRC-050","04-AUDITS/brahui-loo-geography.py section 2","2026-09-07","","This is the finding that complicates the owner's objection 2 rather than confirming it, and it is recorded as such. Objection 2 says Brahui's position is 'supported by shared descent rather than standing alone'. Whatever the subgrouping turns out to be, the geographic remainder after deleting Brahui is not structured by it: the next-nearest language to any northwestern reference is Kolami, which no classification places in North Dravidian. The subgroup, if it holds, is not a geographic cluster."
"DMB-012","Leave-one-out influence over 221 northwestern reference points (24-36 N by 60-76 E at 1 degree spacing): Brahui is the nearest attested Dravidian language at 94.1% of them, its median influence on the statistic is 1,109.3 km and its maximum 1,561.5 km. Only TWO of the twenty varieties - Brahui and Kolami - have any non-zero influence anywhere on the grid. The other eighteen have influence exactly zero at every point. Brahui accounts for 81.3% of the summed maximum influence.","VERIFIED","SRC-050","04-AUDITS/brahui-loo-geography.py section 3","2026-09-07","","This is the measurement that bears out owner objection 1, and it bears it out at close to the limit of what the objection claimed. A statistic to which eighteen of twenty datapoints contribute nothing at all is not a measurement of the twenty; it is a measurement of one, with a second visible only where the first is deleted. Reported per the BF-005 control as the influence of EVERY element, not of Brahui alone."
"DMB-013","The size of the leave-one-out effect is a function of the reference point, which is chosen by the analyst and is not given by any evidence. Deleting Brahui moves the nearest-language distance by +892 km from 33 N 72 E, +1,043 km from 30 N 70 E, +1,048 km from 27 N 68 E, +1,418 km from 29.5 N 67.5 E, +1,453 km from 36 N 64 E, and by exactly 0 km from 24 N 76 E. The effect can be made to vary by a factor of more than 1.6 among northwestern anchors, and vanishes entirely under a reference point that is not northwestern.","VERIFIED","SRC-050","04-AUDITS/brahui-loo-geography.py section 4","2026-09-07","","The second half of what DMB-002 restated. A result that ranges from 0 to 1,453 km according to a parameter nobody has justified is not a finding, and the choice of a northwestern anchor is precisely a choice to measure Brahui, because Brahui is the northwesternmost point in the set (DMB-008). The last row of the table is the control: pick a reference in Malwa and the whole effect disappears."
"DMB-014","The metric is also a defect, and its error is not evenly distributed. Euclidean distance over raw latitude-longitude degrees, converted at 111.32 km per degree, overstates the great-circle distance from a 30 N 70 E reference by +13.7% for Brahui, +11.7% for Malto and +11.2% for Kurukh, against under +1.5% for every South Dravidian variety in the set. The three languages at issue carry the three largest errors. The two metrics also disagree about which language is nearest at 2 of the 221 grid points.","VERIFIED","SRC-050","04-AUDITS/brahui-loo-geography.py section 5","2026-09-07","","Addresses the first half of owner objection 2 - the 'Euclidean' half. A degree of longitude is not a degree of latitude, the discrepancy grows with latitude and with the east-west share of the displacement, and the three northern languages are displaced from a northwestern reference mostly east-west. So the metric inflates exactly the three distances the question turns on. This is a real defect but it is the SMALLEST of the three: it changes magnitudes by around a tenth, where DMB-012 and DMB-013 go to whether the statistic measures anything at all."
"DMB-015","The attested set is a survival sample. Every coordinate in this measurement is a present-day or recent-survey location of a language that was not replaced. On the negative-evidence typology, the absence of a Dravidian point anywhere between Baluchistan and the Deccan is NOT PRESERVED and NOT RECOGNIZED - it records where language shift did not complete and where the colonial and post-colonial survey record reached and classified - and it is not evidence that no Dravidian language was ever spoken there.","VERIFIED","SRC-048","CLAUDE.md negative-evidence standard; constitution section 6; the point set at SRC-050","2026-09-07","","Stated as its own row because it is the assumption that both the original interpretation and both objections have to pass through, and neither objection names it. Deleting Brahui from the set does not model a Dravidian world without Brahui. It models the record we would hold if one more language shift had run to completion - which is to say, it models the archive, not the past."
"DMB-016","Taken together, DMB-010 to DMB-015 support exactly what DMB-002 restated and nothing beyond it: the leave-one-out statistic measures the instrument's exposure to one datapoint (94.1% argmin share, 81.3% of summed influence, 18 of 20 varieties contributing nothing) and the size of the gap to the next-nearest attested language (1,561.5 km to Kolami). It supports no statement about where Dravidian was spoken at any date, in either direction.","VERIFIED","SRC-050","04-AUDITS/brahui-loo-geography.py, all sections; supersedes DMB-001 jointly with DMB-002","2026-09-07","","The 'in either direction' is load-bearing and is the preferred-counter-narrative check applied to this unit's own output. The same numbers cannot be turned around to support the relict hypothesis. A 1,561 km gap is what a relict looks like and it is also what a migrant looks like; the statistic has no term that separates them, which is why constitution 4.M's six models all survive this unit intact."
"DMB-017","The Kurukh-Malto unit is strongly supported by the retrieved lexical data. Kurukh and Malto share 19 cognate sets exclusively - present in both and in no other variety - which is rank 1 of all 190 pairs, ahead of Koya-Telugu at 13 and Gondi-Koya at 7. Over the 95 concepts both attest they share a cognate set in 48.4% of cases, and each is the other's highest-sharing partner of the nineteen available.","VERIFIED","SRC-049","04-AUDITS/north-dravidian-cognate-sharing.py sections 1 and 2; lexibank/dravlex cldf/cognates.csv at 3757807","2026-09-07","","This is the LOWER node of the Glottolog tree (DMB-009) and it is also the node with a second, independent citation, Kobayashi and Tirkey 2017 pages 11-14 (DEP-008). Measurement and bibliography agree here. Still an upper bound on shared innovations, not a count of them: an exclusive set is equally consistent with a joint innovation and with a Proto-Dravidian retention lost in the other eighteen."
"DMB-018","Brahui's attachment to the Kurukh-Malto unit is NOT supported by the retrieved lexical data. Brahui shares 1 cognate set exclusively with Kurukh and 1 exclusively with Malto, against the 19 Kurukh and Malto share with each other. Brahui-Kurukh sharing over the 100 concepts both attest is 22.0%, which ranks seventh of Brahui's nineteen possible partners, below Parji at 34.4%, Ollari_Gadba at 25.4%, Kuwi at 25.0%, Tulu at 23.5%, Tamil at 23.0% and Kannada at 22.0%. Brahui-Malto is 17.9%, which ranks fifteenth of nineteen. Among all 190 pairs, Brahui-Kurukh ranks 162nd and Brahui-Malto 183rd.","VERIFIED","SRC-049","04-AUDITS/north-dravidian-cognate-sharing.py sections 1 and 2","2026-09-07","","The direct answer to the measurement the owner asked for, and it does not come out the way objection 2's antecedent assumes. Three cautions, all of which cut toward caution and not toward a stronger negative. (1) Brahui is lexically distant from everything: its best partner reaches 34.4% where the median pair reaches 38.5%, so its low scores with Kurukh and Malto are partly a general effect. (2) Brahui's three top-ranked partners - Parji, Ollari_Gadba, Kuwi - are exactly the three lowest-coverage varieties in the dataset at 64, 59 and 56 concepts, so those ranks are the least reliable numbers in the table and should not be read as a Brahui-Central Dravidian finding. (3) See DMB-020 for what this instrument structurally cannot see."
"DMB-019","Brahui, Kurukh and Malto share 2 cognate sets exclusively: concept 42_horn (Brahui maɾgʰ, Kurukh maɾag, Malto maɾgadu) and concept 78_smoke (Brahui mo:ʃ, Kurukh mosaga, Malto mo:ha). That is rank 4 of all 1140 triples on the raw count and rank 6 of 1140 once normalised by the 95 concepts all three attest, at 2.11 exclusive sets per 100. The rank flatters the result: the median triple scores 0, the top triple scores only 3, and 4 triples tie at 2, so a high rank here is worth two lexical items and no more.","VERIFIED","SRC-049","04-AUDITS/north-dravidian-cognate-sharing.py section 3; the two sets are cognate ids horn-C and smoke-C","2026-09-07","","This is the TOP node of the Glottolog tree, the node that attaches Brahui, and it is the node with only one citation (DEP-008). Reporting the rank without the absolute count would be the BF-004 failure repeated - a rank of 4 out of 1140 sounds decisive and rests on two words. Both words are also of a shape that invites a contact explanation as readily as a descent one, and this instrument cannot adjudicate that. The two forms are recorded in full so a reader with Krishnamurti or DEDR to hand can check them."
"DMB-020","This instrument cannot see the evidence that Krishnamurti's North Dravidian actually rests on. DravLex is a 100-concept lexical wordlist. The conventional case for North Dravidian is phonological and morphological, and no phonological or morphological comparative data for Brahui, Kurukh or Malto was retrievable in this session. The absence of support at DMB-018 and DMB-019 is therefore typed NOT PRODUCED - the instrument does not generate evidence of the required kind - and NOT ACCESSIBLE for the rest, per HOLD-002 and SRC-052. It is NOT ABSENT DESPITE ADEQUATE SEARCH, and it is not a refutation of the subgroup.","VERIFIED","SRC-049","04-AUDITS/north-dravidian-cognate-sharing.py header; 05-HOLDS/HOLD-002-dedr-unreachable.md; SRC-052","2026-09-07","","The single most important row in this unit's second half, and the one that stops DMB-018 from being over-read. The negative-evidence standard is what forbids the reading 'the data refutes North Dravidian'. What the data does is fail to produce lexical support for the Brahui attachment while producing strong lexical support for the Kurukh-Malto attachment - an asymmetry inside one instrument, which is a weaker and more specific result than a refutation and is all that is claimed."
"DMB-021","The instrument is not independent of the hypothesis. DravLex's cognate coding lists Krishnamurti 2003 among its five underlying sources, and Glottolog's North Dravidian node cites Krishnamurti 2003 and nothing else - as do its Central and South Dravidian nodes. The standard classification and the comparative dataset are therefore not two sources agreeing; they are one book, re-encoded twice. Krishnamurti 2003 has never been read in this project and stands at 'Named, not read'.","VERIFIED","SRC-051","glottolog nort2698/md.ini subrefs; dravlex cldf/sources.bib; 03-REGISTERS/inherited-claims.csv IH-237 and 01-INHERITED/claude-project-handoff.md L451; recorded as DEP-008","2026-09-07","","Required by the source-independence constraint, and it changes how DMB-018 should be read - in the direction of taking it slightly more seriously, not less. An instrument whose coding was informed by a classification would if anything be expected to reproduce that classification. This one reproduces the lower node emphatically and the upper node barely. That asymmetry is harder to explain as coding bias than a uniform confirmation would have been. It is not proof of anything: it is a reason the negative at DMB-018 is not simply an artefact of an under-powered wordlist."
"DMB-022","Brahui has the highest proportion of singleton cognate sets of any variety in the dataset: 63 of its 104 sets, 60.6%, are attested in Brahui and no other Dravidian variety. Malto follows at 47.7% and Kurukh at 39.4%; the lowest are Kodava at 3.9% and Parji at 4.7%.","VERIFIED","SRC-049","04-AUDITS/north-dravidian-cognate-sharing.py section 4","2026-09-07","","Recorded because it is the observation most likely to be misused, and it is symmetrically misusable. A 60.6% singleton rate is consistent with early divergence from the rest of Dravidian, which favours the relict and broader-ancient-distribution models; it is equally consistent with heavy lexical replacement under Balochi and Indo-Aryan contact, which is independently expected on any model and is what constitution 4.M means by keeping loanword history separate from language history. Seven of Brahui's hundred forms are loan-flagged in this dataset, which is a floor on borrowing and not an estimate of it, since the flag records identified loans only. This row establishes nothing about dating and must not be cited as if it did."
"DMB-023","The status of North Dravidian is contested in the retrievable record, at the level of whether Brahui is Dravidian at all. Glottolog's own bibliography for Brahui includes David McAlpin, 'Is Brahui Really Dravidian?', Proceedings of the Sixth Annual Meeting of the Berkeley Linguistics Society, Berkeley: University of California, 1980, pages 66-73, typed by Glottolog as 'comparative'; and Denys de Bray, 'The Brahui Language, Part II The Brahui Problem, Part III Etymological Vocabulary', Delhi: Gian Publishing House, 1986, in which the position of Brahui is named as a standing problem in the title itself.","PROVISIONAL","SRC-051","glottolog/glottolog at 8fdbc6f, references/bibtex/hh.bib entry v:McAlpin:Brahui (glottolog_ref_id 96187); references/bibtex/asjp2010.bib entry 1072 (glottolog_ref_id 125950); both listed under languoids/tree/drav1251/nort2698/brah1256/md.ini [sources]","2026-09-07","","PROVISIONAL and not VERIFIED, and the distinction is the whole of what this row claims. What was retrieved is BIBLIOGRAPHIC RECORDS. Neither text was reachable - SRC-052 blocks every archive and publisher - so what is established is that the question is posed in the specialist literature and that Glottolog files these works under Brahui, NOT what either author concluded. A title is not an argument. No inference from 'McAlpin asked whether Brahui is really Dravidian' to any answer is licensed by anything in this repository."
"DMB-024","The same author, McAlpin, published 'Toward Proto-Elamo-Dravidian', Language, 1974, pages 89-101, and 'Elamite and Dravidian: Further Evidence of Relationship', Current Anthropology, 1975, pages 105-115. A proposal that relates Dravidian to Elamite bears directly on how a northwestern Dravidian language is positioned, since it supplies an alternative account of northwestern Dravidian-like material that does not require the Brahui population to have arrived from anywhere in India.","PROVISIONAL","SRC-051","glottolog/glottolog references/bibtex/hh.bib entries hv:McAlpin:Elamo-Dravidian:1974 and hv:McAlpin:Elamo-Dravidian:1975","2026-09-07","","Recorded as a lead with its evidential standing stated, not as support for anything. Same limitation as DMB-023: bibliographic records only, neither text read. Elamo-Dravidian is itself a contested proposal and this repository takes no position on it. It is logged because constitution 4.M requires the competing models to be enumerated and this is a model that neither the migration nor the relict framing contains, and because leaving it out would make the field look more settled than the retrievable record shows it to be."
"DMB-025","Glottolog's bibliography contains no work whose title names North Dravidian, Northern Dravidian or Proto-North Dravidian. A full-title search of all thirty-plus bibliography files at 8fdbc6f returns zero entries for those strings, against numerous entries naming Brahui, Kurux and Malto individually. The subgroup is a classification decision carried by general surveys; it has no dedicated literature in this bibliography.","VERIFIED","SRC-051","glottolog/glottolog at 8fdbc6f, regex search over references/bibtex/*.bib title fields for 'North Dravidian', 'Northern Dravidian', 'Kurukh and Malto', 'Kurux-Malto'","2026-09-07","","A negative result, so it is typed. This absence is ABSENT DESPITE ADEQUATE SEARCH within the bibliography searched - Glottolog's reference set is large and specifically curated for classification, and a monograph on the subgroup would be in it. It is NOT an absence claim about the scholarly literature as a whole, which was not searchable in this session (SRC-052). It does not show the subgroup is wrong. It shows that its support is carried by survey-level statements rather than by dedicated comparative work, which is consistent with DEP-008 finding one citation behind the node."
"DMB-026","Summary of the second question the owner asked. The retrieved data supports the Kurukh-Malto unit strongly and does not support Brahui's attachment to it; the subgroup's status is contested in the retrievable record at the level of Brahui's membership in Dravidian at all; and everything retrievable that asserts the subgroup traces to one book, Krishnamurti 2003, which remains unread in this project. The subgroup is therefore neither validated nor refuted here. Its Brahui half is UNSUPPORTED BY THE ONLY INSTRUMENT AVAILABLE, which is a much weaker statement and is the one that is made.","PROVISIONAL","SRC-049","DMB-017 to DMB-025 jointly; 04-AUDITS/domain-m-method.md","2026-09-07","","PROVISIONAL because the whole finding rests on one dataset (SRC-049) which is itself partly dependent on the source it is testing (DEP-008), and because the phonological and morphological evidence that would decide it is unreachable (HOLD-002, HOLD-004). The owner's instruction was to measure what the data supports and note where it is disputed, not to assert the subgroup is valid or invalid. That instruction is satisfied by this row and by DMB-020, which together refuse both verdicts."
