"claim_id","claim","status","source_id","locator","retrieval_date","supports_page","notes"
"PUR-011","Arnold's stratum letters are A Archaic, S Strophic, N Normal, C Cretic, P Popular; and letters set in small italics mean the period is indicated by the metrical variations alone.","VERIFIED","SRC-026","Arnold, Vedic Metre in its Historical Development, Cambridge 1905, Appendix IV, section 265 'Explanatory Notes', printed p. 269 (archive.org item vedicmetreinitsh00arnouoft, scan OBJECT 289)","2026-09-07","forts (proposed)","Verified against Arnold's own text, not inferred from the letters. The OCR renders the P of Popular as '#'; the reading is secured by the word 'Popular' immediately following. VedaWeb's strata.json encodes the italic distinction as lowercase."
"PUR-012","strata.json carries a stratum code for 39,833 padas in 10,552 stanzas. 9,607 stanzas are coded in uppercase and 945 in lowercase; no stanza mixes the two.","VERIFIED","SRC-019; SRC-023","rigveda/info/strata.json, sha256 484e657e32ab7304aece763c072a1fa75d4042ffc4513d1426ba248776e0ed75","2026-09-07","forts (proposed)","Consistent with PUR-011: the italic/roman distinction is a property of Arnold's assignment for a hymn, not of an individual pada."
"PUR-013","VedaWeb attributes strata.json to E. V. Arnold, Vedic Metre in its Historical Development, Cambridge 1905, compiled by Dieter Gunkel (Richmond) and Kevin M. Ryan (Harvard), CC-BY-4.0.","VERIFIED","SRC-019; SRC-024","rigveda/TEI/vedaweb_corpus.tei, biblFull xml:id=""strata"", lines 169-218","2026-09-07","forts (proposed)","Establishes that the strata layer is a single source. Every claim resting on it is dependent; recorded in 02-SOURCES/dependency.csv."
"PUR-014","By Arnold stratum, the 106 pur- family tokens fall: Archaic 31, Strophic 32, Normal 17, Cretic 23, Popular 3.","VERIFIED","SRC-019; SRC-022; SRC-023","03-REGISTERS/rigveda-pur-family-occurrences.csv, arnold_stratum column; each token takes the stratum of its pada","2026-09-07","forts (proposed)","Case-folded: uppercase and lowercase codes counted together. Split by certainty: Archaic 30+1, Strophic 26+6, Normal 11+6, Cretic 22+1, Popular 3+0."
"PUR-015","Counted by pada rather than by token, the 104 padas containing a family token fall: Archaic 31, Strophic 32, Normal 16, Cretic 22, Popular 3.","VERIFIED","SRC-019; SRC-022; SRC-023","same file, deduplicated on (stanza, pada)","2026-09-07","forts (proposed)","Pada is the unit Arnold's code is actually assigned to. All 103 family stanzas are internally uniform in stratum, so stanza and pada give the same picture."
"PUR-016","The corpus baseline by stratum is Archaic 33,930 tokens (20.6%), Strophic 37,368 (22.7%), Normal 40,882 (24.8%), Cretic 29,614 (18.0%), Popular 22,961 (13.9%).","VERIFIED","SRC-019; SRC-022; SRC-023","rv_tokens_vedaweb.tsv, stratum column over all 164,755 coded tokens","2026-09-07","forts (proposed)","The denominator against which PUR-014 is read. Without it the family counts are uninterpretable."
"PUR-017","Against that baseline the family's largest single departure is in the Popular stratum: 3 tokens observed where the corpus share predicts 14.8.","VERIFIED","SRC-019; SRC-022; SRC-023","expected = 106 x 22961/164755","2026-09-07","forts (proposed)","Archaic 31 observed against 21.8 expected; Strophic 32 against 24.0; Normal 17 against 26.3; Cretic 23 against 19.1. The three Popular tokens are RV 8.100.8b, 10.87.22a and 10.101.8c, all the simplex pur-."
"PUR-018","The family's stratum distribution differs from the corpus baseline at chi-square = 19.98 on 4 df (p = 0.0005) at token level, and at chi-square = 14.57 on 4 df (p = 0.0057) at the conservative unit of the hymn (86 hymns of 1,028).","VERIFIED","SRC-019; SRC-022; SRC-023","computed in 04-AUDITS/rv-pur-family-search.py from the counts in PUR-014, PUR-016","2026-09-07","forts (proposed)","Hymn-level test assigns each hymn its majority stratum code and asks whether the 86 hymns containing a family token are distributed like the 1,028 hymns of the corpus. Tokens within a hymn are not independent, which is why the hymn-level figure is the one to quote."
"PUR-019","By book, the family occurs at 8.0 tokens per 10,000 in book 1, 6.4 in 2, 6.0 in 3, 6.2 in 4, 3.4 in 5, 10.3 in 6, 8.4 in 7, 8.6 in 8, 2.8 in 9 and 3.6 in 10, against a corpus mean of 6.4.","VERIFIED","SRC-019; SRC-022","rv_tokens_vedaweb.tsv, book column","2026-09-07","forts (proposed)","The second chronological instrument, reported alongside the first per the standing rule from correction C-05."
"PUR-020","Grouped as family books (2-7) against the rest (1, 8, 9, 10), the difference is not significant: 6.98 per 10,000 against 6.07, chi-square = 0.50 on 1 df, p = 0.48.","VERIFIED","SRC-019; SRC-022","rv_tokens_vedaweb.tsv, book column","2026-09-07","forts (proposed)","The book-order instrument returns a null where the strata instrument returns a strong result. Neither is privileged here; both are reported."
"PUR-021","61.3% of all Popular-stratum tokens are in book 10, and book 10 is 46.7% Popular by token.","VERIFIED","SRC-019; SRC-022; SRC-023","rv_tokens_vedaweb.tsv, cross-tabulation of book against stratum","2026-09-07","forts (proposed)","Load-bearing for source independence: the Popular deficit of PUR-017 and the low book-10 rate of PUR-019 are largely the same observation counted twice, not two agreeing instruments."
"PUR-022","Lemmas that co-occur in a pur- family stanza far above their corpus rate include ṛjiśvan- (5 tokens, 53.7x expected), pipru- (6, 52.8x), divodāsa- (8, 43.0x), dāsī- (4, 43.0x), śambara- (9, 41.5x), āyasa- 'of metal' (8, 36.9x), navatí- 'ninety' (9, 33.5x), √dṛ- (11, 22.2x), √bhid- (12, 16.6x) and śuṣṇa- (6, 15.3x).","VERIFIED","SRC-019; SRC-022","rv_tokens_vedaweb.tsv, lemma co-occurrence within the 103 family stanzas; minimum 4 occurrences","2026-09-07","the-killed.html; forts (proposed)","Measurement of the collocation profile only. Any reading of who held the forts is a separate claim and is not made here."
"PUR-023","puraṃdhi- (48 tokens), puraṃdhivant- (1) and smatpuraṃdhi- (1) are excluded from the pur- family. Grassmann glosses them 'Segensfuelle, Reichtum', 'von der Segensfuelle begleitet' and 'mit Fuelle versehen'.","VERIFIED","SRC-019; SRC-022","rigveda/info/matched_lemmata.json, meaning field for lemma_ids lemma_puraMDi_5553, lemma_puraMDivat_5554, lemma_smatpuraMDi_10319","2026-09-07","forts (proposed)","Recorded because the exclusion is a judgement, not an automatic result. Older scholarship has read puraṃdhi- as pur- + dhā 'fort-holding'. Sensitivity test: including the group raises the family from 106 to 156 tokens and adds Archaic 9, Strophic 17, Normal 11, Cretic 11, Popular 2. This strengthens rather than weakens the result of PUR-018 (chi-square rises to 24.29 on 4 df, p = 7.0e-05, with Popular 5 observed against 21.7 expected), so the exclusion is the conservative choice. The etymology remains a HOLD: see 05-HOLDS/HOLD-001-purandhi-etymology.md."
"PUR-024","purāṣah- (1 token, RV 10.74.6a, surface purāṣāṭ) is excluded from the pur- family. Grassmann glosses it 'von alters her siegreich', i.e. purā + √sah, not pur- + √sah.","VERIFIED","SRC-019; SRC-022","rigveda/info/matched_lemmata.json, lemma_id lemma_purAsah_5564; the single token is purāṣā́ṭ at RV 10.074.06 pada a","2026-09-07","forts (proposed)","A fort reading ('overcoming strongholds') has been proposed elsewhere. Its single token is Archaic, so including it would move the Archaic count from 31 to 32 and change nothing else."
"PUR-025","The following are homographic or near-homographic with pur- in an unaccented or stem-stripped search but belong to unrelated lemmas: puru- 'many', pūrva- 'former', pūru- (a tribe name), puras / purastāt 'in front', purohita-, puruṣa-, purīṣa-, pūrta-, purukutsa-, and the tapur- compounds from tapus- 'heat'.","VERIFIED","SRC-019; SRC-022","rigveda/info/matched_lemmata.json glosses, checked lemma by lemma against the 142 lemmas returned by the string search of PUR-007","2026-09-07","forts (proposed)","This is the failure mode recorded as correction C-04 in 01-INHERITED. Enumerated here so the exclusion list is auditable rather than asserted."
"PUR-026","The pur- vocabulary is not a late accretion in the Rigveda: it is under-represented in the latest of Arnold's periods and over-represented in the earliest.","PROVISIONAL","SRC-019; SRC-023; SRC-026","reads PUR-014, PUR-016, PUR-017 and PUR-018 through Arnold 1905's periodisation","2026-09-07","forts (proposed)","PROVISIONAL, not VERIFIED. The measurement is solid; the inference is not, because it rests entirely on Arnold's scheme being chronological, and Arnold is a single source (PUR-013). Arnold himself calls the period names 'provisional' (1905 sections 60-61). No second, independent stratification instrument was applied: the book-order instrument returns a null (PUR-020) and is in any case entangled with the strata at the late end (PUR-021)."
"PUR-027","The Rigvedic pur- is a fortification of a kind the composers attack rather than inhabit.","HYPOTHESIS","","not tested in this unit of work","","forts (proposed); the-killed.html","Suggested by the collocation profile of PUR-022 (breaking verbs, named enemies, metal and hundred/ninety epithets) but not tested. Testing it requires reading each of the 106 passages for the grammatical role of pur-, which this unit did not do. Recorded so it is not later mistaken for a result."
"PUR-028","Arnold's five periods correspond to real chronological stages of composition.","HYPOTHESIS","","not tested in this unit of work","","forts (proposed)","The assumption every stratum-based claim in this register depends on. Arnold argues it in 1905 chapters 2-3; it has been contested since. Listed as a HYPOTHESIS so that PUR-026 cannot silently inherit a higher status through it."
